app,version,review_date,star_rating,review
instagram,'84.0',3/15/2019,5,because you can expose fake people
instagram,'84.0',3/15/2019,1,Good quality pictures turn into really bad quality once they are posted :((( please fix!!
instagram,'84.0',3/15/2019,2,"I can't seem to get the posts to display in the order they were posted. Even Facebook has that option. And no way to manually clear the cache? Add chronological view and cache clearing and it'll be a worthwhile app.  In the last few days suddenly my feed is BURIED in ads, one every 5 or so posts. Some have gross-out blackhead peels, naked butts, and drug advertising. I'm not necessarily against those things, but don't they seem like the thing people should be able to opt out of seeing? Just because I follow beauty accounts doesn't mean I want to see plugged up grease being dragged out of someone's face.  Hiding irrelevant ads does nothing...the app has decided I lived in Arizona and no amount of hiding local ads from AZ companies will do any good. The horror tag gives a BS warning about self harm (guess people who like scary movies all hate themselves?) And you can't opt out of the annoying new ""You're all caught up!"" feature"
instagram,'84.0',3/15/2019,5,Love instagram
instagram,'84.0',3/15/2019,5,Really good
instagram,'84.0',3/15/2019,5,"My favorite Social media platform. Even though every once and a while it can be stupid, it overall is a good app."
instagram,'84.0',3/15/2019,5,Instagram isnt working and has buhs plz help & fix
instagram,'84.0',3/15/2019,5,I like my life
instagram,'84.0',3/15/2019,5,This is one of the best app to use to talk and upload videos for your friends/family/ and your lover
instagram,'84.0',3/15/2019,3,"Recently I deleted the app and downloaded it back and I typed in my account information and it specifically said there was an error and sorry there was a problem with your request. I have done everything from restarting my phone, deleting and downloading it back and clearing cache in the app and I still get the same message. Please fix this as soon as possible. Thank you."
instagram,'84.0',3/15/2019,5,Love you a lot
instagram,'84.0',3/15/2019,5,Thanks for a spot on Instagram great site
instagram,'84.0',3/15/2019,1,I still cant log in. 4 days
instagram,'84.0',3/15/2019,5,Me gusta mucho esta app
instagram,'84.0',3/18/2019,5,Please
instagram,'84.0',3/18/2019,1,No iPad app  One star
instagram,'84.0',3/18/2019,5,"Instagram is an amazing application to communicate with people, interact with old friends, stay updated on news, and update with family from all over its great!"
instagram,'84.0',3/18/2019,2,I would really love to give you a five star rating; but I absolutely hate that I have to use the iPhone version of the instagram app on my iPad Pro 3 gen. Seriously how hard would it be to create an iPad version that also changes orientation when using the instagram on an iPad?
instagram,'84.0',3/18/2019,5,Great way to advertise your business
instagram,'84.0',3/18/2019,5,Recuerdos
instagram,'84.0',3/18/2019,1,"Hey instagram! Every applications progress in new updates but you lost your addressers with your new update ( hide story viewers after 24h)  This feature is so stupid , please solve this problem :/"
instagram,'84.0',3/18/2019,1,"Used to be a great app.  Ever since they changed how you can view photos in the feed and then adding in advertisements it has gone downhill FAST.  The feed is no longer in chronological order and unless you visit every single one of your friends pages, you see the same 5 or 6 people in your feed all the time.  Ever since they added advertisements to the feed, literally EVERY THIRD POST in the newsfeed is an ad!"
instagram,'84.0',3/18/2019,1,Some one has put a fake page under my Name Geno Clarke and trying to scam People
instagram,'84.0',3/18/2019,1,I was able to login BUT imma keep the one star here for now.
instagram,'84.0',3/18/2019,5,U can get so much followers so fast
instagram,'84.0',3/18/2019,5,In love with instagram
instagram,'84.0',3/18/2019,2,"Instagram is not notifying me when some one sends me a direct message or like any of my posts, or mention me in a comment, even though I have all my notifications alerts ON"
instagram,'84.0',3/18/2019,4,Please but the viewers back on instagram stories. I want to be able to see who watches my stories at all times.
instagram,'84.0',3/18/2019,3,Please make an update where users can turn off the part where it shows the user is or was active at a certain point I think a lot of people would appreciate it
instagram,'84.0',3/18/2019,1,Sometimes I can then at times it uploads then disappears
instagram,'84.0',3/18/2019,5,I use Instagram daily
instagram,'84.0',3/18/2019,5,Gr8
instagram,'84.0',3/18/2019,5,Awesome
instagram,'84.0',3/18/2019,5,I love how I can post on Instagram to share with family/ friends or promote my business!
instagram,'84.0',3/17/2019,3,I love using this app since its nice sharing with friends and keeping in touch but they really need to fix the audio in videos. When i record it sounds like im under water.
instagram,'84.0',3/17/2019,5,I used to love instagram and be able to copy a link from a picture or video but recently I updated the app and now when I copy a link I can not use the app I have to download bc the link is wrong? The copy links are the problem.
instagram,'84.0',3/17/2019,2,"I think the new update allows the videos to auto start sound when one opens the app, not sure if its just me...I have always kept sound off since I first installed the app. Plz check your code my Insta Developers:)"
instagram,'84.0',3/17/2019,3,"Instagram, what was the purpose of removing the highlight viewer list?"
instagram,'84.0',3/17/2019,4,I really wish there was the option for a dark theme. I use my phone at night with the light off a lot so it would be nice to make the app less jarring from time to time
instagram,'84.0',3/17/2019,4,"Everyone is using instagram on their ipad. What's with this segmentation by force idea that says, we don't have an ipad app so instagram will stay a mobile app. Ipad is a mobile device... just make an app for ipad."
instagram,'84.0',3/17/2019,5,1000000000000000000% trustworthy
instagram,'84.0',3/17/2019,3,Instagram removed where you can see who viewed after 24 hrs. I want to see who viewed it
instagram,'84.0',3/17/2019,5,Amazing quality
instagram,'84.0',3/17/2019,5,It seem to be ok
instagram,'84.0',3/17/2019,1,"So, I quit social media for 2 months and tell me how! Snapchat deleted all the snaps my friends send me.... like HAAAT b*tch you ugly af. Thank you, next."
instagram,'84.0',3/17/2019,4,"Help us more, give us more options"
instagram,'84.0',3/17/2019,1,Still not letting me log into any of my accounts it keeps say error
instagram,'84.0',3/17/2019,1,My instagram stopped working out of nowhere it need to be fixed
instagram,'84.0',3/17/2019,2,Que pasa con Ig no puedo subir fotos?
instagram,'84.0',3/17/2019,1,PLEASE
instagram,'84.0',3/17/2019,4,eh
instagram,'84.0',3/17/2019,5,Amamos Instagram
instagram,'84.0',3/17/2019,5,Love this app!!
instagram,'84.0',3/17/2019,1,INSTAGRAM NOT LETTING ME LOG INTO MY PAGE OR ANYTHING !! PLUS THEY DELETING ACCOUNTS FOR NOTHING !
instagram,'84.0',3/17/2019,2,Tried multiple phones and accounts still no music option.
instagram,'84.0',3/17/2019,5,Put the views after 24 hours back
instagram,'84.0',3/17/2019,1,"I would try to upload a post, it will upload, then as soon as I see it on my page it disappears within seconds of me refreshing the page! This has been going on for days!"
instagram,'84.0',3/17/2019,5,Very fun to communicate with friends. Share you pics.
instagram,'84.0',3/17/2019,4,The search/suggested section changes and it does not look great at all. The way it looked prior to this change was just fine.
instagram,'84.0',3/17/2019,5,Instagram is great ! Besides when it just shuts down...
instagram,'84.0',3/17/2019,5,Super!!!!
instagram,'84.0',3/17/2019,2,Change it back it to how the profiles looked before
instagram,'84.0',3/17/2019,5,Is there something you can do so that the camera isn't so zoomed in ?
instagram,'84.0',3/17/2019,5,I absolutely love it I can talk to my family in the Philippines
instagram,'84.0',3/17/2019,5,All I need to say... PERIODDDD
instagram,'84.0',3/17/2019,4,The main pros and cons of this app are that it's Instagram
instagram,'84.0',3/17/2019,5,Very good
instagram,'84.0',3/17/2019,5,"a blank canvas on which to tell your story or share your art, a window through which others can view a little of your soul"
instagram,'84.0',3/17/2019,1,Posted a picture of family and hash tagged there soap co. And my facial system as we were at lunch after we closed our Pop up shop for the day!!! Instagram did not share my post but sent it right to my page!!! Shady and controlling!!! It was not and add and they push adds all day every day!!!!
instagram,'84.0',3/17/2019,1,My followers somehow went away I had to make a new page because my last one was hacked and I had 10k followers selling clothes I have my own brand and I put in a request to get my page verified as a public figure I never got any response
instagram,'84.0',3/17/2019,2,Too easy to accidentally heart something when scrolling
instagram,'84.0',3/17/2019,5,It is good and u can meet new people
instagram,'84.0',3/17/2019,5,Love the new layout! Please change all account to that layout!!!
instagram,'84.0',3/17/2019,3,"i love instagram and have loved it since 2014. however, the multiple photo option on my older instagram account makes the photo quality decrease. when i post these photos on their own, the quality is good. as soon as i use the carousal option it makes my photos super pixelized. it never used to do this when the update first came out. please fix this ig!"
instagram,'84.0',3/17/2019,1,Took me 4 tries over the past 15 hours to get my post made
instagram,'84.0',3/17/2019,5,THANKFUL  GRATEFUL BLESSED   JESUS SAY YES GOD IS LOVE
instagram,'84.0',3/17/2019,3,"In last update on iPhone Xs,I receive DM 20-24 HOURS after someone sends it to me!that is a terrible update"
instagram,'84.0',3/17/2019,5,Filters are great!  Love the story option and the your homepage/gallery!
instagram,'84.0',3/17/2019,5,My Instagram is faze clan120
instagram,'84.0',3/17/2019,5,Khfzoyrsoyrsyorsoyrzlyrslyrsoyrsorysplhrsyskyrsidk lol
instagram,'49.0',3/17/2019,2,"This is a great app but there is some bugs I know of. I think you need to update it soon!!!!! Whenever I follow someone it unfollows them 1 second later for some reason. After you follow a certain amount of people this happens. It is kind of annoying. Max is 7500 following. And you can follow 250 in a short period of time from my experience. This app has some lag issues at some times. Mostly with loading pictures or uploading stories. I hate that there is only a limited amount of hashtags you can add in a post! Why would having more than 30 hashtags be a problem?!!!??!???? One other thing I hate about this app is that you cant skip through videos and it is easy to back out of a video if you touch your screen by accident. So, this app is decent just annoying at times."
instagram,'84.0',3/17/2019,1,Because i cant see who saved my video and it was messing up the other day
instagram,'84.0',3/17/2019,5,Instagram is very fun app to meet new people and post pictures and videos
instagram,'84.0',3/17/2019,5,I like the community. I like the venue for sharing my pictures and stories.
instagram,'84.0',3/17/2019,1,"ITS SLOW,GET IT TOGETHER OFF BRAND FACEBOOK"
instagram,'84.0',3/17/2019,1,I had instagram for 5+ years now and its not letting me sign into my main account that i worked so hard on . very unhappy and i sent emails and complaints to instagram but they never replied..
instagram,'84.0',3/17/2019,4,Living memorial of important life experiences.
instagram,'84.0',3/17/2019,4,Instagram is great but a great new addition to the app would be to allow users to edit their posts after it is already posted. Like when you post a multiple post we should be able to add other pictures to the post.
instagram,'84.0',3/17/2019,1,Does not recognize 1st Amendment rights.
instagram,'84.0',3/17/2019,1,Instagram need to get it together i can't follow people back and I can't use my music sticker on ig
instagram,'84.0',3/17/2019,5,Good
instagram,'84.0',3/17/2019,5,Give it a try.
instagram,'84.0',3/17/2019,5,Follow me
instagram,'84.0',3/17/2019,1,Why ppl keep hacking my pages likee!
instagram,'84.0',3/17/2019,1,please bring back viewer lists after 24 hours no one asked for this!!!! please bring it back!!! also chronological order????? everyone wants it back
instagram,'84.0',3/17/2019,5,"I've been waiting for a long time to update Instagram, but this has not happened. I already sent an email to the support and they never answered me."
instagram,'85.0',3/19/2019,3,"It's been centuries since instagram music feature was released in the app and it says ""instagram music isn't available in your region"" (I live in Iraq) like when are you planning to make it available?? why don't you make it available instead of your stupid updates?"
instagram,'85.0',3/19/2019,5,Thx instagram
instagram,'85.0',3/19/2019,4,Okay so instagram is really good but it has a lot of annoying problems
instagram,'85.0',3/19/2019,1,Can you guys fix the login services
instagram,'85.0',3/19/2019,1,My account was hacked someone sold all of my pictures when the setting was set as private. I can not get no assistance from Instagram at all.
instagram,'85.0',3/19/2019,5,Love it every single day
instagram,'85.0',3/19/2019,5,I am introducing my Hostel 114 which is situating in Marjanishvili st.Aghmashenebeli
instagram,'85.0',3/19/2019,5,I love this app because I can find new friends and my family are on this app and now I can dm them.
instagram,'85.0',3/19/2019,1,The new update is horrible please change it back :/
instagram,'85.0',3/19/2019,1,MY PICTURES KEEP POSTING BLURRY
instagram,'85.0',3/19/2019,5,Instagram is the best theirs nothing without instagram even know my dj3.o account got hacked
instagram,'85.0',3/19/2019,1,Why do you guys keep removing features that made me love you guys to begin with. I liked knowing who saw my stories. Please bring this feature back!
instagram,'85.0',3/19/2019,5,"Awsome platform,"
instagram,'85.0',3/19/2019,2,iPad
instagram,'85.0',3/18/2019,2,"I Love this app. But after it had that shutdown my notifications stopped working for all accounts. I tried everything, from turning them off and on, reinstalled insta, checked my settings. Nothing."
instagram,'85.0',3/18/2019,3,Every time I post a video it resaves to my gallery someone tell me how to fix that
instagram,'85.0',3/18/2019,1,how come you can a longer see how many pictures a person has posted?
instagram,'85.0',3/18/2019,5,"Overall, I really like the app. If you could make 1 change to where you can send your saved playlists to people, that would be so much helpful and easier! I hate to send separate photos or videos that I saved instead of sending the whole playlist. Please make that an option."
instagram,'85.0',3/18/2019,5,Great social media app
instagram,'85.0',3/18/2019,1,Often times when you record a video on the Instagram app after it is posted there will be no sound fix that what do they pay you to do over there
instagram,'85.0',3/18/2019,5,I like Instagram cus it is a way to connect with far away friends and family and it gives you laughs here and there. So ya love Instagram
instagram,'85.0',3/18/2019,5,Love this
instagram,'85.0',3/18/2019,5,Full respect to you
instagram,'85.0',3/18/2019,4,I love the app overall. I wish I could add to Highlights straight from my photos. I have a lot of stuff I want to add but I just wish I could add it straight from my photos..
instagram,'85.0',3/18/2019,1,If it ain't broke don't fix it!
instagram,'85.0',3/18/2019,5,Instagram is great! But I have a request! There are people out there like me who love customization !! If Instagram could be customizable with themes? That would be so cool!
instagram,'85.0',3/18/2019,4,"I have a personal account and a business account. I use my business account to promote my small business on Etsy and it would really help me if I could put an active link in my stories. I read somewhere that you can do it if you have like 10,000 followers, but that does not make sense because the people that need the sales boost are the people who still have to grow.  Please let any business account add active links to their stories!!"
instagram,'85.0',3/18/2019,5,"No, no, no.   It was waaayyyyyyy better like before, not with the profile picture on the left. . ."
instagram,'85.0',3/18/2019,1,"The worst interface I ever see. Can you guys hire better creative director/designer team. If you need recommendation, I would love to help you !  Thank you !   Best  Stanislav !"
instagram,'85.0',3/18/2019,1,Did not mean to write that. Great app
instagram,'85.0',3/18/2019,3,Used the app daily until my account got deleted out of nowhere and I cannot find a email or anything telling me about it Also the app itself is broken it tells me I have a request error when trying to login to any account and I am unable to make accounts. I made an account on the web browser app and tried to login and it said the same error message
instagram,'85.0',3/18/2019,1,Make it so I can unblock people I blocked Buh also blocked me
instagram,'85.0',3/18/2019,3,Can I be able to delete most or all DMs at once?
instagram,'85.0',3/18/2019,5,Thank you
instagram,'85.0',3/18/2019,2,I have a personal finsta account and I recently hit 1500 posts. I want to keep track of how much I post and Instagram took that feature away which is very annoying. Please please please bring it back
instagram,'85.0',3/18/2019,1,"This is bologna, you can no longer see who viewed your story after 24hours? Huge hit to my business profile insights. Plus layout of profiles in the update is not satisfying at all."
instagram,'85.0',3/18/2019,1,soul sucking
instagram,'85.0',3/18/2019,1,Still no music!!!!! Music sticker disappears constantly!!!!!!!!!!!!    Reloaded multiple times and nothing.   Now stories are just boring.    FIX!!!    You think a billion plus dollar company could keep an app working!!!!! Nope
instagram,'85.0',3/18/2019,1,I only use this thing for the ppl to see my letters to them. Otherwise I do not support it as long as they censor and promote censorship. They are bias politically and push ppl who pay money.
instagram,'85.0',3/18/2019,5,love the app but please get rid of the new update where the profile fronts are awkward
instagram,'85.0',3/18/2019,2,Would like to see Instagram go back to the original algorithm!! I want to see chronological posts
instagram,'85.0',3/18/2019,3,Gay
instagram,'85.0',3/18/2019,4,i love instagram but can it change the setup of your profile page because it reminds me too much of musically
instagram,'85.0',3/18/2019,5,Instagram worldwide net work keeps you up to date on everything . Name it something pops up .
instagram,'85.0',3/18/2019,5,I love this so much but I wish all the hashtags actually get noticed easier and quicker.
instagram,'85.0',3/18/2019,1,"Every time I try adding other accounts (I have only 3 active now), it says that maximum accounts are active. ITS BEEN ALMOST A WEEK! fix this."
instagram,'85.0',3/18/2019,5,"Very nice app, out of all the things I have downloaded on my phone this app is always the most smooth working. Occasionally I have a refresh problem, but other than that good job keep it up!"
instagram,'85.0',3/18/2019,5,"I really love instagram and all the fun things it has provided for us, I just wish i could edit more. For instance like when i post multiple pictures , lets say three and i choose the cover picture, I wish I could edit and change the cover picture when I wanted to."
instagram,'85.0',3/18/2019,3,"I love this app, but unless someone fixes the commenting, caption area, and the music button for the story.. nothing is gonna get better. Until I see improvement I am giving 3 stars only."
instagram,'85.0',3/18/2019,1,Can even get my real @ name or verification
instagram,'85.0',3/18/2019,1,"the last update was terrible, come back with the graphic and design of the last one!"
instagram,'85.0',3/18/2019,1,The new profile screen makes me anxious please change it back
instagram,'85.0',3/18/2019,5,I wish instagram got more people to know me
instagram,'85.0',3/18/2019,2,Too many
instagram,'85.0',3/18/2019,1,I do not like the new profile format at all. I like for people to be able to read my whole bio without having to click on it. I do like that the follower count is smaller though.
instagram,'84.0',3/18/2019,1,The new profile layout of unnecessary. Why did it have to be changed. No one asked for it. Change it back to how it was. All the changes are pointless.
instagram,'85.0',3/18/2019,1,Hey. Change the update back to the previous version. The profile setup is dumb.   Thanks
instagram,'85.0',3/18/2019,3,I very much dislike the new update with the accounts. It looks like it was made in 2009. I prefer the older follow message thing
instagram,'85.0',3/18/2019,5,Love it each time I can put my face on different stuff
instagram,'85.0',3/18/2019,1,New layout is terrible and nobody likes it .change it back
instagram,'85.0',3/18/2019,1,My feed hasn't been updating for the past few days. Stuck on the same posts for some reason
instagram,'85.0',3/18/2019,5,In work for instrgam
instagram,'85.0',3/18/2019,1,"change it back to the old update, new profile setup is trash. stop giving updates nobody asked for"
instagram,'85.0',3/18/2019,5,Love this app !
instagram,'85.0',3/18/2019,1,The update is horrible!! change it back
instagram,'85.0',3/18/2019,3,Oof
instagram,'85.0',3/18/2019,1,Change it Back To The Original Format...This New Update Is Whack...Everything Is Just Awkwardly Placed. Like Seriously.
instagram,'85.0',3/18/2019,2,The new update is so ugly .... Yikes
instagram,'85.0',3/18/2019,1,change my profile back it looks weird
instagram,'85.0',3/18/2019,2,Instagram I hate this new update
instagram,'85.0',3/18/2019,1,I love Instagram but this new update is ugly! No hideous...
instagram,'84.0',3/18/2019,1,The hell is new update?!???
instagram,'85.0',3/18/2019,1,I think you guys should come out with an update where you can take a certain picture off your album you posted. This would help out a lot of us!                                               thank you.
instagram,'85.0',3/18/2019,4,Would love to be able to crop photos and still have them fit properly.
instagram,'85.0',3/18/2019,1,Explore page is a mess these popular in your country posts are stupid
instagram,'85.0',3/18/2019,5,Moda
instagram,'85.0',3/18/2019,5,Waled
instagram,'85.0',3/18/2019,2,"I can add from library, but no option to take photo. I have tried the following:  - uninstalled and reinstalled app - double checking camera and microphone access - restarting iPhone  Nothing works. Nada. No idea why this suddenly happened, but have found no possible fix.  Update 3/18/2019: Still no fix for vanishing camera. Zero support with all my inquiries. They just do not care."
instagram,'85.0',3/18/2019,5,Instagram is legit
instagram,'85.0',3/18/2019,1,The app is always having problems
instagram,'85.0',3/18/2019,1,Needs changes Lots of them Not design changes but user interface and responsive changes - the app is annoyingly TOO responsive
instagram,'85.0',3/18/2019,5,I like it
instagram,'85.0',3/18/2019,1,Stop deleting my pictures because they do follow guide lines
instagram,'85.0',3/18/2019,5,This is the website for the kca 2019
instagram,'84.0',3/18/2019,5,Love love love love it!
instagram,'84.0',3/18/2019,5,I like this app very much I want make baby with app
instagram,'84.0',3/18/2019,4,"Small problem with following , when ever i follw some one it automatically unfollows the account"
instagram,'84.0',3/18/2019,5,"It's great that you're private and not negative. We have the opportunity to pick who we want to follow and actually block those who are out tear apart our diginty...  I suffer from depression and anxiety, my followers are encouraging and uplifting...  It's my daily therapy for sure.. I have encouraged others to stay with Instagram, instead of Facebook.. Thanks for asking for my opinion Jennifer Vega       J"
instagram,'84.0',3/18/2019,1,It keeps deleting my pictures soon as I post them
instagram,'84.0',3/18/2019,5,This is a wonderful way to get my Biblical food from the Lord and share it with others. In this day and age we are always trying to get the best and efficient use of every minute. This app allows you to do that. You are never without your Bible at hand.
instagram,'84.0',3/18/2019,1,You guys already know this. I get the ad revenue but still.
instagram,'84.0',3/18/2019,1,They need an iPad app
instagram,'84.0',3/18/2019,5,Yeeeeet
instagram,'84.0',3/18/2019,1,The app restarts and glitches before I even finish posting anything
instagram,'77.1',3/18/2019,2,I just cAnt post stories with ipad  It shows it bigger than the real size. It must be a way for it ? Is there?
instagram,'84.0',3/18/2019,5,Great app
instagram,'84.0',3/18/2019,2,Many poeple want privet on following and followers list on Freinds as well  It is important because some friends are not that good to show them followers and following list This shall be an optional option
instagram,'84.0',3/18/2019,1,I'm uploading a short video on my ig  story and it stays all black and it won't upload i mean wth is happening it keeps happening everytime i upload a video on my ig story. still can't upload!!! starting to hate it i think my ig story is a craaap won't let me upload even a short video arghh
instagram,'84.0',3/18/2019,1,Ive been using the app for almost half my life and never have i had this problem to where i cant get back into my account it just keeps saying error there was a problem with your request. If yall can please fix that i will be so great full
instagram,'84.0',3/18/2019,1,Picture uploads are horrible
instagram,'84.0',3/17/2019,5,Make Me Famous LOL
instagram,'84.0',3/17/2019,1,Does not remove nudity. Everything I report goes against community standards. They never remove it from Instagram. Disgusting.
instagram,'84.0',3/17/2019,5,Thank you
instagram,'84.0',3/17/2019,5,I love this app it is helping me grow as a fortnite player check me out @erg_nick
instagram,'84.0',3/17/2019,5,Why my music file is not on my Instasnap ?
instagram,'84.0',3/17/2019,5,Hi I love instagram but I think only one of my accounts updated and it changed my profile like it switched my profile picture to the other side of the phone and my bio to the other side the phone and I really hate it and I was just hoping u can let me know how I can change that because I really hate it
instagram,'84.0',3/17/2019,5,"I like it too much. It works better on iPhones, though."
instagram,'84.0',3/17/2019,3,"Its a good app, but not worth having"
instagram,'84.0',3/17/2019,5,If an option could be added to edit or delete a picture from a group picture without having to delete the post entirely
instagram,'84.0',3/17/2019,3,Too many ads! I like the old Instagram !
instagram,'84.0',3/17/2019,5,Dark theme? Next update???
instagram,'84.0',3/17/2019,1,Make a way to report false or misleading posts. So much misinformation spread on the platform!
instagram,'84.0',3/17/2019,5,Simple to use. Post a pic. Write a comment. Throw in a few hashtags. And you're done.
instagram,'84.0',3/17/2019,1,absolutely garbage.
instagram,'84.0',3/17/2019,1,I just updated my app and superzoom was gone. You guys ALWAYS take away all the fun stuff and leave us with this app that crashes and NEVER works. Bring back superzoom!!!
instagram,'84.0',3/17/2019,1,For some reason my multiple photo select option is not working
instagram,'84.0',3/17/2019,5,I enjoy the eb and flow in this app.
instagram,'84.0',3/17/2019,3,More and more ads that with poor quality. And it show up many time even i marked it as I am not interested.
instagram,'84.0',3/17/2019,5,Love how cool it is
instagram,'84.0',3/17/2019,5,It is really good
instagram,'84.0',3/17/2019,5,Me encanta
instagram,'84.0',3/17/2019,2,It's stupid how I don't see posts in chronological order
instagram,'84.0',3/17/2019,5,"Met a man on your platform, and was subsequently drugged and raped. Please be more diligent in screening users. :)"
instagram,'84.0',3/17/2019,2,I have been trying to get music on my instastories like all my friends but no luck... please help!   Before I had an older iPhone so I thought it was because of that but I just got a new iPhone too so my iPhone can no longer be the reason.
instagram,'85.0',3/20/2019,4,All of my feed has become ads!!!
instagram,'85.0',3/20/2019,5,Is the best I love it
instagram,'85.0',3/20/2019,5,Great app love it and how you can stay updated with everyone
instagram,'85.0',3/20/2019,1,I want to be able to see my viewers list on my highlights after 24 hours and less ads. Half my feed is ads lately.
instagram,'85.0',3/20/2019,1,I tried deleting the app closing out all my apps and i know im typing in the right thing but it wont let me log in the only way it let me log ib is thru forget password through my phone number
instagram,'85.0',3/20/2019,3,Insane amount of advertisements are just too frustrating as well as the new filter on posts - so you only see certain friends posts
instagram,'85.0',3/20/2019,5,I love this app
instagram,'85.0',3/20/2019,5,My number one social media platforms
instagram,'85.0',3/20/2019,5,"I love Instagram but I think it could use some improvements. Like YouTube cane out with a dark theme. During the day the bright white is fine. But at 3:00 am when your sneaking it, a dark theme would be helpful."
instagram,'85.0',3/20/2019,3,"My activity page will not load and it seems as if it doesnt actually attempt to load due to the speed of failure. Otherwise, great app!"
instagram,'85.0',3/20/2019,5,"So far so good, just some suggestions. When someone deleted you or blocks you, it should send us a notification of that. If someone screenshots my picture(s) it should send a notification of that."
instagram,'85.0',3/20/2019,1,I used this site more in the past but the bias Instagram shows is nuts. But it does name me persevere even harder for the truth.
instagram,'85.0',3/20/2019,3,What happen to that? What if we wanna share a link for a friend? Or download a video someone made? Why did you take away this feature for posts
instagram,'85.0',3/20/2019,1,My daily story on Facebook I can not find the diary in the instagram
instagram,'85.0',3/20/2019,5,I'm satisfied
instagram,'85.0',3/20/2019,3,"WE WANT "" STORY DRAFT "" PLZ!"
instagram,'85.0',3/20/2019,5,"I use my insta for work, and switched to a business account. Now my option to add music to a story is gone. What happened??!?"
instagram,'85.0',3/20/2019,1,Can we get the chronological order back please!!!!!!!!!
instagram,'85.0',3/20/2019,5,Easy to use
instagram,'85.0',3/20/2019,3,"im kind of confused i'm not sure if it updated by its self or something, but i have 3 accounts right now and on only one of them (the one i use the most) the profile page looks completely new, and the other accounts still have the old layout? is it supposed to be like this or not?? i tried to update it to get the others like it but it doesn't say theres an update, my friends profiles still have the old layout. i'm just confused."
instagram,'85.0',3/20/2019,1,Everytime I put the in everything it keeps saying error
instagram,'85.0',3/20/2019,1,Stop with the terrible updates!I cannot use the app at all!!!please fix this!
instagram,'85.0',3/20/2019,5,"Changed my life, period point blank."
instagram,'85.0',3/20/2019,5,but please have an update where you can remove pics from your multi-pic post!!! been waiting for something like that to happen
instagram,'85.0',3/19/2019,1,Fix this shii
instagram,'85.0',3/19/2019,5,I love Instagram
instagram,'85.0',3/19/2019,3,i love u'se folkx :x
instagram,'85.0',3/19/2019,1,"Every picture I take on my phone has really good quality, but when I upload and post it on instagram, it has REALLY BAD QUALITY. My followers noticed that too. This is more so seen when we try uploading a video. It looks super pixelated and plain out bad. Please fix this problem. We did not go a full day for this problem to not be fix. Do better"
instagram,'85.0',3/19/2019,3,"please bring back the delete button for the inbox! Why do I have to slide hit more, hit delete, and hit delete again just to delete a conversation??!?!"
instagram,'85.0',3/19/2019,4,Can you please make it so we can delete are account easier and faster Thank you!
instagram,'85.0',3/19/2019,2,is this supposed to be compatible with ipads or what
instagram,'85.0',3/19/2019,5,This app gives you features as if you were a rapper.
instagram,'85.0',3/19/2019,5,Greatest app EVER
instagram,'85.0',3/19/2019,5,I love Instagram!!  Best app ever!
instagram,'85.0',3/19/2019,3,Can you please change the profile template back to the old one. I hate this new version so much. Ugh!
instagram,'85.0',3/19/2019,4,always have loved instagram. but i think there should be a setting where you can disable dms i have gotten some inappropriate dms in the past. and i believe that should stop
instagram,'85.0',3/19/2019,1,"Have reported already a couple months ago, but the share music option on my story has not shown up!!! The app is updated, and it works for my other accounts!!"
instagram,'85.0',3/19/2019,5,love this app
instagram,'85.0',3/19/2019,5,Nice app!!! filters are cool. But I wish that the people who tried to talk to me weren't so inappropriate messages so fix the for I am only nine
instagram,'85.0',3/19/2019,3,Need a separate app for iPad
instagram,'85.0',3/19/2019,5,Great app
instagram,'85.0',3/19/2019,1,"I ve been a member of Instagram since 2013 and all the grate features are great, but It would be even better if I could use those features. I have no exact clues why but I would like a response to it"
instagram,'85.0',3/19/2019,3,i have an iphone7 and the new update will not set to my phone. it is still the same as it was before.
instagram,'85.0',3/19/2019,5,This a very good app
instagram,'85.0',3/19/2019,3,Needs iPad version
instagram,'85.0',3/19/2019,5,I like it
instagram,'85.0',3/19/2019,3,Bad rude people on it someone sent me bad naked pics I would not recommend it
instagram,'85.0',3/19/2019,4,I WANT TO SEE WHO VIEWED MY STORY EVEN AFTER 24 HOURS!!! CHANGE IT BACK NEOWWWWW!!!!!
instagram,'85.0',3/19/2019,1,"The new beta test or whatever was apart of this last update made the profile view for all accounts very different. Extremely bad, please roll back the update!"
instagram,'85.0',3/19/2019,4,Organize timeline in Chronological order and allow any length video to re uploaded
instagram,'85.0',3/19/2019,3,"Commercial interests are slyly, slowly spoiling IG. Sure it happens, but why does it have to be increasing?"
instagram,'85.0',3/19/2019,5,always the app i love to use to post pictures for all my friends to see definitely 10/10 would recommend
instagram,'85.0',3/19/2019,1,There is a bug that needs to be fixed ! This never happened to me before ! Instagram just started deleting all my PHOTOS for no reason on my page ! Please help
instagram,'85.0',3/19/2019,1,Conservatives continue to be bullied and silenced yet instagram does nothing but appease the left
instagram,'85.0',3/19/2019,3,I need My Instagram to update
instagram,'85.0',3/19/2019,5,"I love Instagram and the creators , I love how motivational and fun this app can be"
instagram,'85.0',3/19/2019,2,"I love instagram, I have use it 24/7 , but one day I deleted instagram and downloaded it again, and I had a difficult time getting my notifications to work again"
instagram,'85.0',3/19/2019,5,It is a great social media up better than Facebook
instagram,'85.0',3/19/2019,5,Always thank you for your creative and diverse creations
instagram,'85.0',3/19/2019,5,Hello
